template,count
[#6:1]1-[#6:2]=[#6:3]-[#6:4]-[#6:5]-[#7:6]-1>>[#6:1]=[#6:2]-[#6:3]=[#6:4].[#6:5]=[#7:6],32
[#6:6]1:[#6:5]:[#6:4]2:[#6:8](:[#7:7]:1)-[#8:9]-[#6:2]-[#6:1]-[#6:3]-2>>Cl-[#6:1]-[#6:2].[#6:3]=[#6:4]1-[#6:5]:[#6:6]-[#7:7]-[#6:8]-1=[#8:9],31
[#6:7]-[#6:8]1=[#6:10]-[#6:11]-[#6:4]2-[#6:5]-[#8:6]-[#6:1]:[#6:2]-[#6:3]-2-[#6:9]-1>>[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#8:6]:1.[#6:7]=[#6:8](-[#6:9])-[#6:10]=[#6:11],31
[#6:3]:[#6:1]:[#6:2]:[#6:4]>>O=[#6:1]-[#6:2].[#6:3]:n:n:[#6:4],30
[#6:1]:[#6:3]:[#6:4]:[#6:2]>>O=c(:[#6:1]):o:[#6:2].[#6:3]#[#6:4],30
[#6:1]1-[#6:2]=[#6:3]-[#6:4]-[#7:5]-[#8:6]-1>>[#6:1]=[#6:2]-[#6:3]=[#6:4].[#7:5]-[#8:6],30
[#6:4]-[#6:2](-[#8:3])-[#6:1]-[#6:5]-[#7:6]>>[#6:1]-[#6:2]=[#8:3].[#6:4].[#6:5]=[#7:6],29
[#16:1]1-[#6:3]-[#6:4]=[#6:5]-[#6:6]-[#6:2]-1>>[#16:1]=[#6:2].[#6:3]=[#6:4]-[#6:5]=[#6:6],28
[#6:2]:[#6:3]:[#6:1]-[#6:4]>>O=[#6:1]:o:[#6:2].[#6:3]=C-[#6:4],28
[#6:5]1:[#6:4]:[#6:3]:[#6:2]:[#6:1]:[#6:6]:1>>C1-C-[#6:1]=[#6:2]-[#6:3]=[#6:4]-1.[#6:5]#[#6:6],26
[#16:1]-[#6:3]-[#6:4]-[#8:2]>>O=C1-N(-[#16:1])-C(=O)-c2:c:c:c:c:c:2-1.[#8:2].[#6:3]=[#6:4],26
[#6:5]-[#6:4]-[#6:3]=[#6:2]-[#6:1]>>[#6:1].[#6:2]#[#6:3].[#6:4]=[#6:5],26
[#8:5]-[#6:2]1=[#6:1]-[#6:7]-[#6:6]-[#6:4]-[#6:3]-1>>[#6:1]#[#6:2]/[#6:3]=[#6:4].[#8:5].[#6:6]=[#6:7],26
[#6:1]-[#6:3]-[#6:4]-[#6:2]>>O=S(-[#6:1])-O-[#6:2].[#6:3]=[#6:4],25
[#6:5]-[#6:4]-[#6:2]-[#6:1]-[#6:3]>>O=[#6:1].[#6:2].[#6:3].[#6:4]=[#6:5],23
[#6:4]1:[#6:2]:[#6:3]:[#6:1]:[#7:6]:[#6:5]:1>>O=[#6:1].O=[#6:2]-[#6:3].[#6:4]:[#6:5]-[#7:6],23
[#6:1]:[#6:4]:[#6:3]:[#6:2]>>[#6:1]:n:n:[#6:2].[#6:3]=[#6:4]-N1-C-C-C-C-1,22
[#6:4]1:[#6:5]-[#6:6]2-[#6:7]:[#6:8]-[#6:3]-1-[#6:2]=[#6:1]-2>>[#6:1]#[#6:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#6:7]:[#6:8]:1,22
[#6:1]1-[#7:2]=[#6:3]-[#6:4]-[#6:5]-[#8:6]-1>>[#6:1]=[#7:2]-[#6:3]=[#6:4].[#6:5]=[#8:6],21
[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7:5]:[#6:6]:1>>[#6:1]#[#6:2].[#6:3]:[#6:4]-[#7:5]=[#6:6],21
[#6:2]1:[#6:1]:[#6:5]:[#6:6]:[#6:4]:[#6:3]:1>>C-N(-C)-[#6:1]=[#6:2]-[#6:3]=[#6:4].[#6:5]#[#6:6],21
[#6:5]1=[#6:4]-[#6:3]-[#6:1]=[#6:2]-[#6:6]-1>>[#6:1]=[#6:2].[#6:3]=[#6:4]-[#6:5]=[#6:6],21
[#6:7]1-[#6:8]-[#6:4]2-[#6:5]=[#6:6]-[#6:1]-1-[#6:2]-[#6:3]-2>>[#6:1]1=[#6:2]-[#6:3]=[#6:4]-[#6:5]-[#6:6]-1.[#6:7]=[#6:8],21
[#6:2]-[#6:1]>>Cl-[#6:1].[#6:2],20
