template,count
[#16;a:4]:[c:5]-[NH;D2;+0:6]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>F-[B-](-F)(-F)-[c;H0;D3;+0:1](:[c:2]):[c:3].[#16;a:4]:[c:5]-[NH2;D1;+0:6],16
[c:4]:[c;H0;D3;+0:3](:[c:5])-[S;H0;D2;+0:1]-[c:2]>>C-N(-C)-C(=S)-[S;H0;D2;+0:1]-[c:2].O-B(-O)-[c;H0;D3;+0:3](:[c:4]):[c:5],16
[C:4]=[#7:5]-[O;H0;D2;+0:6]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[C:4]=[#7:5]-[OH;D1;+0:6],15
[c:2]:[c;H0;D3;+0:1](:[c:3])-[O;H0;D2;+0:4]-[c:5]>>C-C1(-C)-O-B(-[c;H0;D3;+0:1](:[c:2]):[c:3])-O-C-1(-C)-C.[OH;D1;+0:4]-[c:5],15
[O;D1;H0:4]=[C:5]-[N;H0;D3;+0:6](-[c:7])-[CH;D3;+0:1]1-[C:2]-[C:3]-1>>C-C1(-C)-O-B(-[CH;D3;+0:1]2-[C:2]-[C:3]-2)-O-C-1(-C)-C.[O;D1;H0:4]=[C:5]-[NH;D2;+0:6]-[c:7],15
[#8:4]-[C:5]-[O;H0;D2;+0:6]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[#8:4]-[C:5]-[OH;D1;+0:6],14
[c:2]:[c;H0;D3;+0:1](:[c:3])-[n;H0;D3;+0:7]1:[c:6]:[c:5]:[#7;a:4]:[c:9]:[c:8]:1>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[#7;a:4]1:[c:5]:[c:6]:[nH;D2;+0:7]:[c:8]:[c:9]:1,14
[O;D1;H0:4]=[C:5]-[c:6]:[n;H0;D3;+0:7](:[c:8])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[O;D1;H0:4]=[C:5]-[c:6]:[nH;D2;+0:7]:[c:8],14
[c:4]:[c;H0;D3;+0:3](:[c:5])-[S;H0;D2;+0:1]-[c:2]>>N-N-[S;H0;D4;+0:1](=O)(=O)-[c:2].O-B(-O)-[c;H0;D3;+0:3](:[c:4]):[c:5],14
[#8:4]-[C:5](=[O;D1;H0:6])-[C:7]-[N;H0;D3;+0:8](-[C:9])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[#8:4]-[C:5](=[O;D1;H0:6])-[C:7]-[NH;D2;+0:8]-[C:9],14
[c:5]:[c;H0;D3;+0:4]:[c:6].[c:2]:[c;H0;D3;+0:1]:[c:3]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].O-B(-O)-[c;H0;D3;+0:4](:[c:5]):[c:6],13
[c:3]:[n;H0;D3;+0:4](:[c:5])-[CH2;D2;+0:1]-[c:2]>>O-B(-O)-[CH2;D2;+0:1]-[c:2].[c:3]:[nH;D2;+0:4]:[c:5],13
[#16:6]=[N;H0;D2;+0:7]-[c;H0;D3;+0:1]1:[c:2]:[#7;a:3]:[#7;a:4]:[c:5]:1>>O-B(-O)-[c;H0;D3;+0:1]1:[c:2]:[#7;a:3]:[#7;a:4]:[c:5]:1.[#16:6]=[NH;D1;+0:7],13
[#16:5]=[N;H0;D2;+0:6]-[c;H0;D3;+0:1](:[c:2]):[c:3]:[#7;a:4]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3]:[#7;a:4].[#16:5]=[NH;D1;+0:6],13
[#16:4]-[C;H0;D3;+0:5](=[CH;D2;+0:7]-[C;H0;D3;+0:8](=[O;H0;D1;+0:9])-[c:10])-[S;H0;D2;+0:6]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[#16:4]-[C;H0;D3;+0:5](=[S;H0;D1;+0:6])-[CH;D2;+0:7]=[C;H0;D3;+0:8](-[OH;D1;+0:9])-[c:10],13
[#7;a:4]:[n;H0;D3;+0:5](:[c:6]:[#7;a:7])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[#7;a:4]:[nH;D2;+0:5]:[c:6]:[#7;a:7],13
[c:5]-[NH;D2;+0:4]-[CH;D3;+0:1]1-[C:2]-[C:3]-1>>O-B(-O)-[CH;D3;+0:1]1-[C:2]-[C:3]-1.[NH2;D1;+0:4]-[c:5],13
[#7;a:4]:[c:5](:[#7;a:6])-[S;H0;D2;+0:7]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[#7;a:4]:[c:5](:[#7;a:6])-[SH;D1;+0:7],13
[#16:7]=[N;H0;D2;+0:8]-[c;H0;D3;+0:1]1:[c:2]:[c:3]:[#7;a:4]:[c:5]:[c:6]:1>>O-B(-O)-[c;H0;D3;+0:1]1:[c:2]:[c:3]:[#7;a:4]:[c:5]:[c:6]:1.[#16:7]=[NH;D1;+0:8],13
[O;D1;H0:4]=[C:5]-[#7:6](-[C:8]=[O;D1;H0:9])-[O;H0;D2;+0:7]-[c;H0;D3;+0:1](:[c:2]):[c:3]>>O-B(-O)-[c;H0;D3;+0:1](:[c:2]):[c:3].[O;D1;H0:4]=[C:5]-[#7:6](-[OH;D1;+0:7])-[C:8]=[O;D1;H0:9],12
[#7;a:4]:[c:5]:[n;H0;D3;+0:6](:[c:7])-[CH;D3;+0:1]1-[C:2]-[C:3]-1>>O-B(-O)-[CH;D3;+0:1]1-[C:2]-[C:3]-1.[#7;a:4]:[c:5]:[nH;D2;+0:6]:[c:7],12
