template,count
[O;D1;H0:3]=[C:2]-[NH;D2;+0:1]-[CH;D3;+0:5]-[c:6].[O;H0;D1;+0:4]>>[NH2;D1;+0:1]-[C:2]=[O;D1;H0:3].[O;H0;D1;+0:4]=[CH;D2;+0:5]-[c:6],13
[#7;a:3]:[c:2](:[#7;a:4])-[CH;D3;+0:1](-[NH;D2;+0:9]-[c:10])-[P;H0;D4;+0:6](-[#8:5])(-[#8:7])=[O;D1;H0:8]>>O=[CH;D2;+0:1]-[c:2](:[#7;a:3]):[#7;a:4].[#8:5]-[PH;D3;+0:6](-[#8:7])=[O;D1;H0:8].[NH2;D1;+0:9]-[c:10],12
[#8:3]-[P;H0;D4;+0:4](-[#8:5])(=[O;H0;D1;+0:6])-[CH;D3;+0:1](-[c:2])-[NH;D2;+0:7]-[#7:8]-[C:9]=[O;D1;H0:10]>>O=[CH;D2;+0:1]-[c:2].[#8:3]-[P;H0;D3;+0:4](-[#8:5])-[OH;D1;+0:6].[NH2;D1;+0:7]-[#7:8]-[C:9]=[O;D1;H0:10],12
[#7:1]-[C:2](=[O;D1;H0:3])-[C;H0;D4;+0:4](-[OH;D1;+0:5])(-[c:6])-[P;H0;D4;+0:8](-[#8:7])(-[#8:9])=[O;D1;H0:10]>>[#7:1]-[C:2](=[O;D1;H0:3])-[C;H0;D3;+0:4](=[O;H0;D1;+0:5])-[c:6].[#8:7]-[PH;D3;+0:8](-[#8:9])=[O;D1;H0:10],12
[#7:4]-[C:3](=[O;D1;H0:5])-[C;H0;D4;+0:1](-[c:2])(-[NH;D2;+0:10]-[c:11])-[P;H0;D4;+0:7](-[#8:6])(-[#8:8])=[O;D1;H0:9]>>O=[C;H0;D3;+0:1](-[c:2])-[C:3](-[#7:4])=[O;D1;H0:5].[#8:6]-[PH;D3;+0:7](-[#8:8])=[O;D1;H0:9].[NH2;D1;+0:10]-[c:11],12
[#8:2]-[P;H0;D4;+0:1](-[#8:3])(=[O;D1;H0:4])-[CH;D3;+0:5](-[c:6])-[NH;D2;+0:7]-[c:8]>>O-[P;H0;D4;+0:1](-[#8:2])(-[#8:3])=[O;D1;H0:4].O=[CH;D2;+0:5]-[c:6].[NH2;D1;+0:7]-[c:8],12
[CH3;D1;+0:6].[CH;D3;+0:2]-[c:3](:[c:4]:[cH;D2;+0:5]):[c:8]:[cH;D2;+0:7].[O;H0;D1;+0:1]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c:3]1:[c:4]:[cH;D2;+0:5]:[cH;D2;+0:6]:[cH;D2;+0:7]:[c:8]:1,12
[O;H0;D1;+0:3].[c:5]-[CH;D3;+0:4]-[NH;D2;+0:1]-[c:2]>>[NH2;D1;+0:1]-[c:2].[O;H0;D1;+0:3]=[CH;D2;+0:4]-[c:5],11
[CH3;D1;+0:5]-[O;H0;D2;+0:1].[CH;D3;+0:2]-[c;H0;D3;+0:3]:[c:4].[c:7]:[cH;D2;+0:6]>>[O;H0;D1;+0:1]=[CH;D2;+0:2]-[c;H0;D3;+0:3](:[c:4]):[cH;D2;+0:5]:[cH;D2;+0:6]:[c:7],11
[#8:1]-[P;H0;D4;+0:2](-[#8:3])(=[O;D1;H0:4])-[CH;D3;+0:6](-[c:5])-[NH;D2;+0:7]-[c:8]>>[#8:1]-[PH;D3;+0:2](-[#8:3])=[O;D1;H0:4].[c:5]-[CH;D2;+0:6]=[N;H0;D2;+0:7]-[c:8],11
