template,count
[OH;D1;+0:3]-[CH;D3;+0:4](-[c:5])-[CH2;D2;+0:1]-[c:2]>>Cl-[CH2;D2;+0:1]-[c:2].[O;H0;D1;+0:3]=[CH;D2;+0:4]-[c:5],27
[C:1]#[C;H0;D2;+0:2]-[CH;D3;+0:4](-[OH;D1;+0:3])-[c:5]>>[C:1]#[CH;D1;+0:2].[O;H0;D1;+0:3]=[CH;D2;+0:4]-[c:5],27
[C:2]-[CH2;D2;+0:1]-[CH;D3;+0:4](-[C:3])-[OH;D1;+0:5]>>Br-[Mg]-[CH2;D2;+0:1]-[C:2].[C:3]-[CH;D2;+0:4]=[O;H0;D1;+0:5],26
[CH3;D1;+0:1]-[CH;D3;+0:3](-[OH;D1;+0:2])-[c:4]>>I-[CH3;D1;+0:1].[O;H0;D1;+0:2]=[CH;D2;+0:3]-[c:4],26
[#7;a:3]:[c:4]-[CH;D3;+0:5](-[OH;D1;+0:6])-[CH;D2;+0:1]=[C;D1;H2:2]>>Br-[Mg]-[CH;D2;+0:1]=[C;D1;H2:2].[#7;a:3]:[c:4]-[CH;D2;+0:5]=[O;H0;D1;+0:6],25
[C:6]-[C;H0;D4;+0:7](-[OH;D1;+0:8])(-[c:9])-[CH2;D2;+0:1]-[#14:2](-[C;D1;H3:3])(-[C;D1;H3:4])-[C;D1;H3:5]>>Cl-[Mg]-[CH2;D2;+0:1]-[#14:2](-[C;D1;H3:3])(-[C;D1;H3:4])-[C;D1;H3:5].[C:6]-[C;H0;D3;+0:7](=[O;H0;D1;+0:8])-[c:9],25
[C:2]-[C;H0;D4;+0:3](-[CH3;D1;+0:1])(-[CH3;D1;+0:5])-[OH;D1;+0:4]>>Br-[Mg]-[CH3;D1;+0:1].[C:2]-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-O-C-[CH3;D1;+0:5],25
[C:1]-[CH;D3;+0:2](-[OH;D1;+0:3])-[c;H0;D3;+0:4](:[c:5]):[c:6]>>[C:1]-[CH;D2;+0:2]=[O;H0;D1;+0:3].[Mg+]-[c;H0;D3;+0:4](:[c:5]):[c:6],25
[F;D1;H0:4]-[C:5](-[F;D1;H0:6])(-[F;D1;H0:7])-[C;H0;D4;+0:8](-[OH;D1;+0:9])(-[c:10])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].[F;D1;H0:4]-[C:5](-[F;D1;H0:6])(-[F;D1;H0:7])-[C;H0;D3;+0:8](=[O;H0;D1;+0:9])-[c:10],23
[#7;a:2]:[c:3]-[C;H0;D4;+0:4](-[CH3;D1;+0:1])(-[OH;D1;+0:5])-[c:6]>>Br-[Mg]-[CH3;D1;+0:1].[#7;a:2]:[c:3]-[C;H0;D3;+0:4](=[O;H0;D1;+0:5])-[c:6],23
[#7:7]-[C:6]-[C;H0;D3;+0:4](=[O;D1;H0:5])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].C-O-N(-C)-[C;H0;D3;+0:4](=[O;D1;H0:5])-[C:6]-[#7:7],23
[C:5]-[C;H0;D3;+0:4](=[O;D1;H0:6])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].C-O-N(-C)-[C;H0;D3;+0:4](-[C:5])=[O;D1;H0:6],23
[#7:4]-[C:5](=[O;D1;H0:6])-[C;H0;D4;+0:7](-[OH;D1;+0:8])(-[c:9])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].[#7:4]-[C:5](=[O;D1;H0:6])-[C;H0;D3;+0:7](=[O;H0;D1;+0:8])-[c:9],23
[CH3;D1;+0:1]-[C;H0;D4;+0:3](-[CH3;D1;+0:2])(-[OH;D1;+0:4])-[c:5]>>Cl-[Mg]-[CH3;D1;+0:1].[CH3;D1;+0:2]-O-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[c:5],22
[C:2]-[N;H0;D3;+0:3](-[c:4])-[C;H0;D4;+0:5](-[CH3;D1;+0:1])(-[c:6])-[c:7]>>Br-[Mg]-[CH3;D1;+0:1].[C:2]-[N+;H0;D3:3](-[c:4])=[C;H0;D3;+0:5](-[c:6])-[c:7],22
[C:5]-[C;H0;D3;+0:4](=[O;D1;H0:6])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].C-O-N(-C)-[C;H0;D3;+0:4](-[C:5])=[O;D1;H0:6],22
[#7;a:4]:[c:5]-[CH;D3;+0:6](-[OH;D1;+0:7])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].[#7;a:4]:[c:5]-[CH;D2;+0:6]=[O;H0;D1;+0:7],22
[C;D1;H2:3]=[C:2]-[CH2;D2;+0:1]-[CH;D3;+0:5](-[OH;D1;+0:4])-[c:6]>>Br-[Mg]-[CH2;D2;+0:1]-[C:2]=[C;D1;H2:3].[O;H0;D1;+0:4]=[CH;D2;+0:5]-[c:6],22
[C:2]-[CH2;D2;+0:1]-[C;H0;D4;+0:6](-[OH;D1;+0:7])(-[c:8])-[#7:5]-[C:4]=[O;D1;H0:3]>>Br-[Mg]-[CH2;D2;+0:1]-[C:2].[O;D1;H0:3]=[C:4]-[#7:5]-[C;H0;D3;+0:6](=[O;H0;D1;+0:7])-[c:8],21
[C:2]-[C;H0;D4;+0:3](-[C:4])(-[CH3;D1;+0:1])-[OH;D1;+0:5]>>I-[Mg]-[CH3;D1;+0:1].[C:2]-[C;H0;D3;+0:3](-[C:4])=[O;H0;D1;+0:5],21
[c:2]:[c;H0;D3;+0:1]:[c:3]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3],21
[C;D1;H3:4]-[C;H0;D4;+0:5](-[OH;D1;+0:6])(-[c:7])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].[C;D1;H3:4]-[C;H0;D3;+0:5](=[O;H0;D1;+0:6])-[c:7],20
[C:4]-[CH;D3;+0:5](-[OH;D1;+0:6])-[C;H0;D3;+0:1](=[C;D1;H2:2])-[C;D1;H3:3]>>Br-[Mg]-[C;H0;D3;+0:1](=[C;D1;H2:2])-[C;D1;H3:3].[C:4]-[CH;D2;+0:5]=[O;H0;D1;+0:6],20
[#7;a:2]:[c:3]-[C;H0;D4;+0:4](-[CH3;D1;+0:1])(-[OH;D1;+0:5])-[c:6]>>I-[Mg]-[CH3;D1;+0:1].[#7;a:2]:[c:3]-[C;H0;D3;+0:4](=[O;H0;D1;+0:5])-[c:6],19
[#16:4]-[C;H0;D4;+0:5](-[C:6])(-[OH;D1;+0:7])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].[#16:4]-[C;H0;D3;+0:5](-[C:6])=[O;H0;D1;+0:7],19
[C:3]-[CH;D3;+0:4](-[OH;D1;+0:5])-[CH2;D2;+0:1]-[C:2]>>Br-[Mg]-[CH2;D2;+0:1]-[C:2].[C:3]-[CH;D2;+0:4]=[O;H0;D1;+0:5],18
[C:2]-[CH2;D2;+0:1]-[C;H0;D3;+0:4](=[O;D1;H0:3])-[OH;D1;+0:5]>>Br-[CH2;D2;+0:1]-[C:2].[O;D1;H0:3]=[C;H0;D2;+0:4]=[O;H0;D1;+0:5],18
[C;D1;H3:2]-[CH2;D2;+0:1]-[CH;D3;+0:4](-[OH;D1;+0:3])-[c:5]>>Br-[CH2;D2;+0:1]-[C;D1;H3:2].[O;H0;D1;+0:3]=[CH;D2;+0:4]-[c:5],18
[#7:4]-[C:5]-[C;H0;D4;+0:6](-[C:7])(-[OH;D1;+0:8])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[Mg]-[c;H0;D3;+0:1](:[c:2]):[c:3].[#7:4]-[C:5]-[C;H0;D3;+0:6](-[C:7])=[O;H0;D1;+0:8],18
[C:5]-[CH;D3;+0:6](-[OH;D1;+0:7])-[CH2;D2;+0:1]-[C:2]-[C:3]=[C;D1;H2:4]>>Br-[Mg]-[CH2;D2;+0:1]-[C:2]-[C:3]=[C;D1;H2:4].[C:5]-[CH;D2;+0:6]=[O;H0;D1;+0:7],17
[Br;H0;D1;+0:1].[c:3]:[c;H0;D3;+0:2]:[c:4]>>[Br;H0;D1;+0:1]-[c;H0;D3;+0:2](:[c:3]):[c:4],17
[C:1]-[C;H0;D4;+0:2](-[C:3])(-[C:4])-[N;H0;D3;+0:6](-[C:5])-[C:7]>>[C:1]-[CH;D3;+0:2](-[C:3])-[C:4].[C:5]-[NH;D2;+0:6]-[C:7],17
[C:3]-[C@@H;D3;+0:4](-[OH;D1;+0:5])-[CH2;D2;+0:1]-[C;D1;H3:2]>>Br-[Mg]-[CH2;D2;+0:1]-[C;D1;H3:2].[C:3]-[CH;D2;+0:4]=[O;H0;D1;+0:5],17
[CH3;D1;+0:1]-[CH;D3;+0:3](-[OH;D1;+0:2])-[c:4]>>I-[Mg]-[CH3;D1;+0:1].[O;H0;D1;+0:2]=[CH;D2;+0:3]-[c:4],16
[C:3]-[C;H0;D4;+0:4](-[C;D1;H3:5])(-[OH;D1;+0:6])-[CH;D2;+0:1]=[C;D1;H2:2]>>Br-[Mg]-[CH;D2;+0:1]=[C;D1;H2:2].[C:3]-[C;H0;D3;+0:4](-[C;D1;H3:5])=[O;H0;D1;+0:6],16
[#7;a:4]:[c:5]1:[c:6]-[C;H0;D4;+0:7](-[OH;D1;+0:8])(-[c;H0;D3;+0:1](:[c:2]):[c:3])-[C:9](-[C:10](-[#8:11])=[O;D1;H0:12])=[C:13]-1>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].[#7;a:4]:[c:5]1:[c:6]-[C;H0;D3;+0:7](=[O;H0;D1;+0:8])-[C:9](-[C:10](-[#8:11])=[O;D1;H0:12])=[C:13]-1,16
[C:2]-[CH2;D2;+0:1]-[CH;D3;+0:4](-[OH;D1;+0:3])-[c:5]>>Cl-[Mg]-[CH2;D2;+0:1]-[C:2].[O;H0;D1;+0:3]=[CH;D2;+0:4]-[c:5],16
[#7;a:2]:[c:3]-[C;H0;D4;+0:4](-[CH3;D1;+0:1])(-[OH;D1;+0:5])-[c:6]>>Cl-[Mg]-[CH3;D1;+0:1].[#7;a:2]:[c:3]-[C;H0;D3;+0:4](=[O;H0;D1;+0:5])-[c:6],15
[CH3;D1;+0:1]-[C;H0;D4;+0:3](-[CH3;D1;+0:2])(-[OH;D1;+0:4])-[c:5]>>Br-[Mg]-[CH3;D1;+0:1].[CH3;D1;+0:2]-O-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[c:5],15
[C:2]-[C;H0;D4;+0:3](-[CH3;D1;+0:1])(-[OH;D1;+0:4])-[c:5]>>Br-[Mg]-[CH3;D1;+0:1].[C:2]-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[c:5],15
[C:1]#[C;H0;D2;+0:2]-[CH;D3;+0:5](-[c:6])-[NH;D2;+0:4]-[c:3]>>[C:1]#[CH;D1;+0:2].[c:3]-[N;H0;D2;+0:4]=[CH;D2;+0:5]-[c:6],15
[C:2]-[CH2;D2;+0:1]-[C@;H0;D4;+0:8]1(-[OH;D1;+0:9])-[C:4](=[O;D1;H0:3])-[#7:5]-[C@H;D3;+0:6]-1-[c:7]>>Br-[Mg]-[CH2;D2;+0:1]-[C:2].[O;D1;H0:3]=[C:4]1-[#7:5]-[CH;D3;+0:6](-[c:7])-[C;H0;D3;+0:8]-1=[O;H0;D1;+0:9],15
[C:3]-[C;H0;D4;+0:4](-[OH;D1;+0:5])(-[c:6])-[CH;D2;+0:1]=[C;D1;H2:2]>>Br-[Mg]-[CH;D2;+0:1]=[C;D1;H2:2].[C:3]-[C;H0;D3;+0:4](=[O;H0;D1;+0:5])-[c:6],15
[C:2]-[CH2;D2;+0:1]-[C;H0;D3;+0:3](-[C:4])=[O;D1;H0:5]>>Br-[CH2;D2;+0:1]-[C:2].C-O-N(-C)-[C;H0;D3;+0:3](-[C:4])=[O;D1;H0:5],14
[#7;a:4]:[c:5]-[CH;D3;+0:6](-[OH;D1;+0:7])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].[#7;a:4]:[c:5]-[CH;D2;+0:6]=[O;H0;D1;+0:7],14
[C;D1;H2:3]=[C:2]-[CH2;D2;+0:1]-[CH;D3;+0:5](-[c:4])-[NH;D2;+0:6]-[c:7]>>Br-[Mg]-[CH2;D2;+0:1]-[C:2]=[C;D1;H2:3].[c:4]-[CH;D2;+0:5]=[N;H0;D2;+0:6]-[c:7],14
[C;D1;H3:4]-[C;H0;D4;+0:5](-[OH;D1;+0:6])(-[c:7])-[c;H0;D3;+0:1](:[c:2]):[c:3]>>Br-[c;H0;D3;+0:1](:[c:2]):[c:3].[C;D1;H3:4]-[C;H0;D3;+0:5](=[O;H0;D1;+0:6])-[c:7],14
[C:2]-[CH2;D2;+0:1]-[CH;D3;+0:4](-[OH;D1;+0:3])-[c:5]1:[c:6]:[#7;a:7]:[#7;a:8]:[c:9]:1>>Cl-[CH2;D2;+0:1]-[C:2].[O;H0;D1;+0:3]=[CH;D2;+0:4]-[c:5]1:[c:6]:[#7;a:7]:[#7;a:8]:[c:9]:1,14
