template,count
[#6:1]-[#6:2]-[#8:3]>>C-[Sn](-C)(-C)-[#6:1].[#6:2]=[#8:3],11
[#6:1]-[#6:4](-[#6:2])(-[#8:3])-[#6:5]-[#6:6]-[#6:7]-[#8:8]>>Br-[Mg]-[#6:1].Br-[Mg]-[#6:2].[#8:3]=[#6:4]1-[#6:5]-[#6:6]-[#6:7]-[#8:8]-1,11
[#6:1]-[#6:2]:[#7:3]>>Cl-[Mg]-[#6:1].[#6:2]:[#7;+1:3]-[O-],11
[#6:1]-[#6:2]>>Br-[Mg]-[#6:1].C-C-N(-C-C)-S(=O)(=O)-O-[#6:2],11
[#6:1]-[#6:2]-[#6:3]-[#8:4]>>Cl-[#6:1].[#6:2]1-[#6:3]-[#8:4]-1,11
[#6:1]-[#6:7]-[#6:6]:[#6:5]-[#7:4]-[#6:3]-[#6:2]-[#7:8]>>Br-[Mg]-[#6:1].[#6:2]1-[#6:3]-[#7:4]-[#6:5]:[#6:6]-[#6:7]-[#7:8]-1,11
[#6:1]-[#6:2]>>Cl-[#6:1].[#6:2],11
[#6:3]=[#6:2]-[#6:1]>>Br-[#6:1].O=[#6:2]-[#6:3],11
[#6:1]-[#6:5]-[#6:4]-[#6:3]-[#6:2]-[#7:6]>>Br-[#6:1].[#6:2]1-[#6:3]-[#6:4]-[#6:5]-[#7:6]-1,11
[#6:1]-[#7:2]>>Br-[Mg]-[#6:1].[#7:2]=[N+]=[N-],10
[#6:1]-[#6:2]>>Br-[Mg]-[#6:1].[#6:2]-n1:n:n:c2:c:c:c:c:c:2:1,10
[#6:2]-[#6:1]>>Br-[Mg]-[#6:1].F-C(-F)(-F)-S(=O)(=O)-O-[#6:2],10
[#6:1]-[#6:2]>>Br-[#6:1].[#6:2]-[Mg+],10
[#6:1]-[#6:2]>>Br-[#6:1].O=S(-[#6:2])-[O-],10
[#6:4]=[#6:3]-[#6:2](-[#6:1])-[#6:5]>>Br-[Mg]-[#6:1].O=[#6:2]-[#6:3](-[#6:4])-[#6:5],10
[#6:4]-[#14:1]-[#6:2]-[#14:3]-[#6:5]>>C1-O-[#14:1]-[#6:2]-[#14:3]-O-[#6:4]-1.I-[Mg]-[#6:5],10
[#6:1]-[#6:2]>>Br-[Mg]-[#6:1].[#6:2]-S-c1:c:c:c:c:n:1,10
[#6:2]-[#6:3]-[#6:1]>>[#6:1]-[Mg+].[#6:2]=[#6:3],10
[#14:1]-[#6:2]>>Cl-[#14:1].Cl-[#6:2],9
[#6:1]-[#6:2]>>Br-[Mg]-[#6:1].[#6:2]-N1-C-C-O-C-C-1,9
[#14:2]-[#8:6]-[#6:5]=[#6:4]-[#6:3]-[#6:1]>>Br-[#6:1].Cl-[#14:2].[#6:3]=[#6:4]-[#6:5]=[#8:6],9
