template,count
[C:1]-[C@H;D3;+0:2](-[C:3])-[CH3;D1;+0:4]>>[C:1]-[C;H0;D3;+0:2](-[C:3])=[CH2;D1;+0:4],37
[C:1]-[C@H;D3;+0:2](-[C:3])-[CH2;D2;+0:4]-[C:5]>>[C:1]-[C;H0;D3;+0:2](-[C:3])=[CH;D2;+0:4]-[C:5],37
[C:1]=[C:2]-[CH2;D2;+0:3]-[CH2;D2;+0:4]-[C:5]>>[C:1]=[C:2]-[CH;D2;+0:3]=[CH;D2;+0:4]-[C:5],36
[C;D1;H3:1]-[CH;D3;+0:2](-[C;D1;H3:3])-[CH2;D2;+0:4]-[C:5]=[O;D1;H0:6]>>[C;D1;H3:1]-[C;H0;D3;+0:2](-[C;D1;H3:3])=[CH;D2;+0:4]-[C:5]=[O;D1;H0:6],36
[O;D1;H0:1]=[C:2](-[O;D1;H1:3])-[C:4]-[CH;D3;+0:5]1-[CH2;D2;+0:6]-[CH2;D2;+0:7]-[CH2;D2;+0:8]-[CH2;D2;+0:9]-[CH2;D2;+0:10]-1>>[O;D1;H0:1]=[C:2](-[O;D1;H1:3])-[C:4]-[c;H0;D3;+0:5]1:[cH;D2;+0:6]:[cH;D2;+0:7]:[cH;D2;+0:8]:[cH;D2;+0:9]:[cH;D2;+0:10]:1,35
[#7:5]-[C:4](=[O;D1;H0:6])-[C:3]-[NH;D2;+0:1]-[C:2]>>O=C(-O-C-c1:c:c:c:c:c:1)-[N;H0;D3;+0:1](-[C:2])-[C:3]-[C:4](-[#7:5])=[O;D1;H0:6],35
[C:1]-[CH2;D2;+0:2]-[C@H;D3;+0:3](-[C:4])-[C:5]>>[C:1]-[CH;D2;+0:2]=[C;H0;D3;+0:3](-[C:4])-[C:5],35
[#8:3]-[C:2]-[CH3;D1;+0:1]>>I-[CH2;D2;+0:1]-[C:2]-[#8:3],34
[C:1]-[CH2;D2;+0:2]-[CH;D3;+0:3](-[C:4])-[C:5]>>[C:1]-[CH;D2;+0:2]=[C;H0;D3;+0:3](-[C:4])-[C:5],34
[C:2]-[CH;D3;+0:1]-[C;D1;H3:3]>>O=[C;H0;D3;+0:1](-[C:2])-[C;D1;H3:3],34
[c:2]:[cH;D2;+0:1]:[c:3]>>Cl-[c;H0;D3;+0:1](:[c:2]):[c:3],34
[C:1]-[CH;D3;+0:2](-[C;D1;H3:3])-[CH2;D2;+0:4]-[C:5]=[O;D1;H0:6]>>[C:1]-[C;H0;D3;+0:2](-[C;D1;H3:3])=[CH;D2;+0:4]-[C:5]=[O;D1;H0:6],33
