template,count
[#6:1]-[#6:2]-[#6:3]>>[#6:1]=[#6:2]=[#6:3],15
[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]:[#6:6]-[#8:7]>>[#6:1]=[#6:2]-[#6:3]1-[#6:4]-[#6:5]:[#6:6]-[#8:7]-1,15
[#6:1]>>C-O-[#6:1],15
[#6:6]-[#6:5]-[#6:4]:[#6:3]:[#6:2]-[#7:1]>>O=[#7;+1:1](-[O-])-[#6:2]:[#6:3]:[#6:4]-[#6:5]=[#6:6],15
[#6:1]1-[#6:8]-[#6:7]-[#6:6]-[#6:5]-[#6:4]-[#6:3]-[#6:2]-1>>[#6:1]1=[#6:2]\[#6:3]=[#6:4]/[#6:5]=[#6:6]\[#6:7]=[#6:8]/1,15
[#6:1]-[#6:2]>>Br-[#6:1]=[#6:2],15
[#7:1]-[#6:2]:[#6:3]:[#6:4]:[#6:5]-[#6:6]-[#6:7]:[#6:8]:[#6:9]:[#6:10]-[#7:11]>>O=[#7;+1:1](-[O-])-[#6:2]:[#6:3]:[#6:4]:[#6:5]-[#6:6]-[#6:7]:[#6:8]:[#6:9]:[#6:10]-[#7;+1:11](=O)-[O-],14
[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]>>[#6:1]#[#6:2]-[#6:3]-[#6:4]-[#6:5]#[#6:6],14
[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]>>[#6:1]#[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]#[#6:8],14
[#6:1]:[#6:2]-[#6:3]-[#7:4]>>Cl-[#6:1]:[#6:2]-[#6:3]#[#7:4],14
[#6:1]-[#6:2]-[#6:3]-[#6:4]:[#6:5]:[#6:6]-[#6:7]-[#6:8]-[#6:9]>>[#6:1]=[#6:2]-[#6:3]-[#6:4]:[#6:5]:[#6:6]-[#6:7]-[#6:8]=[#6:9],14
[#7:1]>>Cl-c1:c:c:c(-Cl):c(/N=[#7:1]):c:1,14
[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#8:5]>>[#6:1]=[#6:2]-[#6:3]-[#6:4]=[#8:5],14
[#6:1]-[#7:2]-[#6:3]>>O-N=[#6:1].O-[#7:2]=[#6:3],14
[#6:2]-[#7:3]-[#6:1]>>C-O-[#6:1].[#6:2]#[#7:3],14
[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]>>[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#6:5]=[#6:6]-[#6:7]=[#6:8],14
[#7:5]\[#6:1]=[#6:2]/[#6:3]=[#8:4]>>[#6:1]1:[#6:2]:[#6:3]:[#8:4]:[#7:5]:1,14
[#6:1]:[#6:2]-[#7:3]>>Cl-[#6:1]:[#6:2]-[#7;+1:3](=O)-[O-],13
[#6:1]-[#6:2]>>Cl-[#6:1].Cl-[#6:2],13
[#8:1]>>[#8:1]-c1:c:c:c:c:c:1,13
[#6:2]-[#7:1]>>O=[#7;+1:1]-[O-].[#6:2],13
[#6:1]-[#6:2]-[#6:3]-[#8:4]-[#6:5]-[#6:6]-[#6:7]>>[#6:1]=[#6:2]-[#6:3]-[#8:4]-[#6:5]-[#6:6]=[#6:7],13
[#6:1]-[#7:2]-[#6:3]-[#6:4]-[#7:5]-[#6:6]>>[#6:1]=[#7:2]-[#6:3]-[#6:4]-[#7:5]=[#6:6],13
[#6:1]=[#6:2]\[#6:3]-[#6:4]/[#6:5]=[#6:6]>>[#6:1]#[#6:2]-[#6:3]-[#6:4]-[#6:5]#[#6:6],13
[#6:4]-[#6:3]-[#6:2]-[#7:1]>>O/[#7:1]=[#6:2]/[#6:3]=[#6:4],13
