template,count
[#6:5]1:[#6:3]:[#6:2]:[#6:1]:[#7:4]:1>>Cl-[#6:1]1-[#6:2]-[#6:3]-1.O=C(-N-[#7:4]=[#6:5])-c1:c:c:c:c:c:1,20
[#6:2]-[#6:1]-[#7:3]>>Cl-[#6:1]-Cl.[#6:2].[#7:3],19
[#14:1]-[#8:7]-[#7:6]-[#6:5]-[#6:4]-[#6:3]=[#8:2]>>[#14:1]-[#8:2]-[#6:3]=[#6:4].[#6:5]=[#7;+1:6]-[#8;-1:7],19
[#6:1]=[#6:2]-[#6:3]-[#7:4]>>[#6:1]-[#6:2].[#6:3]=[#7:4],19
[#6:4]1:[#6:3]:[#6:2]:[#6:1]:[#6:6]:[#7:5]:1>>[#6:1]-[#6:2]-[#6:3]:[#6:4]-[#7:5]-[#6:6],19
[#8:5]=[#6:1]1-[#6:2]=[#6:3]-[#6:4]-[#6:6]-[#7:7]-1>>C-C-O-[#6:1](=[#6:2]-[#6:3]=[#6:4])-[#8:5]-[Si](-C)(-C)-C(-C)(-C)-C.O=[#6:6].[#7:7],19
[#7:4]-[#6:1]-[#15:2]=[#8:3]>>O=[#6:1].[#15:2]-[#8:3]-c1:c:c:c:c:c:1.[#7:4],19
[#6:1]-[#6:2]>>[#6:1].[#6:2]-n1:n:n:c2:c:c:c:c:c:2:1,19
[#6:4]=[#6:1]\[#6:2]=[#6:3]\[#7:5]>>O=[#6:1]-[#6:2]#[#6:3].[#6:4].[#7:5],19
[#6:1]-[#6:2]>>[#6:1].[#6:2]-N1-C-C-C-C-1,18
[#16:2]-[#6:1]-[#6:3]>>O=[#6:1].[#16:2].[#6:3],18
[#7:2]-[#6:1]-[#6:5]1:[#6:6]:[#7:7]:[#7:8]:[#6:4]:1-[#8:3]>>O=[#6:1].[#7:2].[#8:3]=[#6:4]1-[#6:5]-[#6:6]=[#7:7]-[#7:8]-1,18
[#7:12]-[#6:1]-[#6:3]:[#6:4]:[#6:5]-[#6:11]:[#6:10]:[#6:9]-[#6:8]:[#6:7]:[#6:6]-[#6:2]-[#7:13]>>O=[#6:1].O=[#6:2].[#6:3]:[#6:4]:[#6:5]-[#6:6]:[#6:7]:[#6:8]-[#6:9]:[#6:10]:[#6:11].[#7:12].[#7:13],18
[#7:7]-[#6:6]-[#6:1]/[#6:2]=[#6:3]/[#6:4]=[#8:5]>>[#6:1]=[#6:2]-[#6:3]1-[#6:4]-[#8:5]-1.[#6:6]=[#7:7],18
[#7:6]-[#6:1]-[#6:3]1:[#6:4]:[#6:5]:[#7:7]:[#6:2]:1>>O=[#6:1].O=[#6:2]-[#6:3]=[#6:4]-[#6:5]=[N+]=[N-].[#7:6].[#7:7],18
[#6:2]-[#6:1]>>C-N1-C-C-N(-[#6:1])-C-C-1.[#6:2],18
[#6:4]-[#6:1]-[#7:5]-[#6:6]-[#6:7]-[#8:8]-[#6:9]-[#6:10]-[#8:11]-[#6:12]-[#6:13]-[#7:14]-[#6:2]-[#6:3]>>O=[#6:1].O=[#6:2].[#6:3].[#6:4].[#7:5]-[#6:6]-[#6:7]-[#8:8]-[#6:9]-[#6:10]-[#8:11]-[#6:12]-[#6:13]-[#7:14],18
[#6:2]=[#6:3]-[#7:5]-[#6:4]-[#6:1]>>[#6:1].[#6:2]#[#6:3].[#6:4]=[#7:5],17
[#6:4]-[#6:3]1:[#6:2]:[#6:1]:[#6:5]:[#7:6]:1>>O=[N+](-[O-])-[#6:1]-[#6:2]-[#6:3]#[#6:4].[#6:5]=[#7:6],17
[#6:2]-[#6:1]>>Cl-[#6:1].[#6:2],17
[#6:2]-[#6:1]-[#7:3]>>C-O-[#6:1]-O-C.[#6:2].[#7:3],17
[#6:2]-[#6:1]-[#7:3]>>C-N(-C)-[#6:1]=O.[#6:2].[#7:3],17
[#6:2]-[#6:1]-[#7:3]>>O-C(=O)-[#6:1]=O.[#6:2].[#7:3],17
[#6:1]-[#6:4]-[#7:5]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3].[#6:4]=[#7:5],17
[#6:2]-[#7:4]-[#6:3]-[#6:1]>>O=[N+](-[O-])-c1:c:c:c(-O-[#6:1]):c:c:1.[#6:2].[#6:3]=[#7:4],17
[#6:3]-[#6:1]-[#7:5]-[#6:6]-[#6:7]-[#16:8]-[#16:9]-[#6:10]-[#6:11]-[#7:12]-[#6:2]-[#6:4]>>O=[#6:1].O=[#6:2].[#6:3].[#6:4].[#7:5]-[#6:6]-[#6:7]-[#16:8]-[#16:9]-[#6:10]-[#6:11]-[#7:12],17
[#6:3]-[#6:2]-[#6:1]>>O-B(-O)-[#6:1].O=[#6:2].[#6:3],17
[#7:5]-[#6:3]-[#6:2]-[#6:1]-[#8:4]>>[#6:1]=[#6:2].[#6:3]=[#8:4].[#7:5],17
[#7:5]-[#6:2]-[#6:1]-[#6:3]-[#7:4]>>[#6:1]=[#6:2].[#6:3]=[#7:4].[#7:5],17
[#6:1]-[#7:2]>>[#6:1].[#7:2],16
[#6:1]-[#8:4]-[#6:3]=[#6:2]-[#6:5]-[#7:6]>>Br-[#6:1].[#6:2]-[#6:3]=[#8:4].[#6:5]=[#7:6],16
[#6:1]-[#6:2]-[#7:3]>>O=S(=O)(-[#6:1])-c1:c:c:c2:c:c:c:c:c:2:c:1.[#6:2]=[#7:3],16
[#6:1]-[#6:2]-[#7:3]>>C-C(-C)(-C)-O-C(=O)-N(-[#6:1])-C(=O)-O-C(-C)(-C)-C.[#6:2]/[#7:3]=C/c1:c:c:c:s:1,16
[#6:4]-[#6:3]-[#6:2]=[#8:1]>>C-[Si](-C)(-C)-[#8:1]-[#6:2]=[#6:3].C-c1:c:c:c(-S(=O)(=O)-[#6:4]):c:c:1,16
[#7:6]-[#6:1]-[#6:2]-[#6:3]=[#6:4]-[#6:5]=[#7:7]>>O=[#6:1].[#6:2]=[#6:3]-[#6:4]#[#6:5].[#7:6].[#7:7],16
[#6:1]-[#6:2]>>O=[#6:1].[#6:2],16
[#8:6]=[#6:4]1-[#6:3]-[#6:1]-[#7:7]-[#6:2]-[#6:5]-1>>O=[#6:1].O=[#6:2].[#6:3]-[#6:4](=[#6:5])-[#8:6].[#7:7],16
[#16:4]1-[#6:3]-[#7:9]-[#6:2]-[#7:6]2-[#6:1]-[#7:10]-[#6:8]-[#6:7]=[#6:5]-1-2>>O=[#6:1].O=[#6:2].O=[#6:3].[#16:4]=[#6:5](-[#7:6])\[#6:7]=[#6:8].[#7:9].[#7:10],16
[#6:1]1-[#6:2]-[#7:3]-1>>[#6:1].[#6:2]=[#7:3],15
[#7:2]-[#6:1]-[#6:5]1:[#6:6]:[#7:7]:[#6:8]:[#7:9]:[#6:4]:1-[#8:3]>>O=[#6:1].[#7:2].[#8:3]=[#6:4]1-[#6:5]-[#6:6]-[#7:7]-[#6:8]-[#7:9]-1,15
[#6:4]-[#7:6]-[#6:5]-[#6:1]-[#6:2]-[#7:3]>>[#6:1]-[#6:2]-[#7:3]-[#6:4].[#6:5]=[#7:6],15
[#7:5]-[#6:1]-[#6:2]-[#6:3]-[#8:4]>>O=[#6:1].[#6:2].[#6:3]=[#8:4].[#7:5],15
[#7:5]-[#6:1]-[#6:2]=[#6:3]-[#8:4]>>O=[#6:1].[#6:2]-[#6:3]=[#8:4].[#7:5],15
[#7:3]-[#6:1]-[#6:2]-[#7:4]>>O=[#6:1].[#6:2]=[N+]=[N-].[#7:3].[#7:4],15
[#6:1]=[#6:2]/[#6:3]=[#6:4]/[#6:5]-[#6:6]-[#7:7]>>[#6:1]/[#6:2]=[#6:3]/[#6:4]=[#6:5].[#6:6]=[#7:7],15
[#7:5]-[#6:4]-[#6:3]:[#6:2]-[#8:1]>>O-B(-[#8:1])-[#6:2]:[#6:3].O=[#6:4].[#7:5],15
[#6:1]-[#7:4]-[#6:3]-[#6:2]>>[#6;H0:1].[#6:2].[#6:3]=[#7:4],15
[#7:7]-[#6:6]-[#6:5]/[#6:4]=[#6:3]/[#6:2]=[#8:1]>>C-C(-C)(-C)-[Si](-C)(-C)-[#8:1]-[#6:2]=[#6:3]-[#6:4]=[#6:5].[#6:6]=[#7:7],15
[#16:2]-[#6:1]-[#7:3]>>O=[#6:1].[#16:2].[#7:3],14
[#6:3]-[#6:4]-[#7:5]-[#6:1]=[#6:2]>>O=[#6:1]-[#6:2].[#6:3].[#6:4]=[#7:5],14
[#15:3]-[#6:1]-[#7:5]-[#6:2]-[#15:4]>>O=[#6:1].O=[#6:2].[#15:3].[#15:4].[#7:5],14
[#8:4]=[#6:5]-[#6:6]-[#6:3]-[#6:2]=[#8:1]>>C-C(-C)(-C)-[Si](-C)(-C)-[#8:1]-[#6:2]=[#6:3].C-[Si](-C)(-C)-[#8:4]-[#6:5]=[#6:6],14
[#6:1]-[#6:2]-[#7:3]>>C-[Si](-C)(-C)-[#6:1].O=[#6:2].[#7:3],13
[#6:7]-[#6:5]1-[#6:4]=[#6:3]-[#6:2](=[#8:1])-[#8:6]-1>>C-C(-C)-[Si](-[#8:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#8:6]:1)(-C(-C)-C)-C(-C)-C.[#6:7],13
[#6:1]-[#6:2]-[#7:3]>>Br-[Zn]-[#6:1].O=[#6:2].[#7:3],13
[#6:3]=[#6:1]/[#6:2]-[#6:4]-[#7:5]>>O=[#6:1]-[#6:2].[#6:3]=P(-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.[#6:4]=[#7:5],13
[#7:4]-[#6:1]-[#6:3]-[#6:2]-[#7:5]>>O=[#6:1].O=[#6:2].[#6:3].[#7:4].[#7:5],13
[#6:4]-[#6:5]-[#6:3]-[#7:2]=[#6:1]>>C-O-[#6:1]-[#7:2]=[#6:3].[#6:4]-B1-C2-C-C-C-C-1-C-C-C-2.[#6:5]=[N+]=[N-],13
[#8:5]=[#6:4]-[#6:3]1-[#6:6]-[#7:7]-[#6:1]-[#6:2]-1>>C-O-[#6:1]-O-C.[#6:2]=[#6:3]-[#6:4](-[#8:5])-[#6:6]-[#7:7],13
[#8:7]=[#6:6]-[#6:5]1-[#6:2]-[#7:8]-[#6:1]-[#6:3]-[#6:4]-1>>O=[#6:1].O=[#6:2].[#6:3]-[#6:4]-[#6:5]=[#6:6]-[#8:7].[#7:8],13
[#6:2]-[#6:3]-[#7:1]>>C-[Si](-C)(-C)-[#7:1].F-[Si](-F)(-F)-[#6:2].O=[#6:3],12
[#6:1]-[#6:2]-[#7:3]>>C-[Si](-C)(-C)-[#6:1].[#6:2]=[#7:3],12
[#6:1]-[#7:3]-[#6:2]-[#7:4]>>O=[#6:1].[#6:2]-[#7:3].[#7:4],12
[#6:2]-[#6:1]-[#7:3]>>O-[#6:1].[#6:2].[#7:3],12
[#7:7]-[#6:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#8:6]:1>>O=[#6:1].[#6:2]#[#6:3]-[#6:4]:[#6:5]-[#8:6].[#7:7],12
[#6:3]-[#6:1]-[#7:5]-[#6:6]-[#7:7]-[#6:2]-[#6:4]>>O=[#6:1].O=[#6:2].[#6:3].[#6:4].[#7:5]-[#6:6]-[#7:7],12
[#6:5]1:[#6:4]:[#6:2]:[#6:3]:[#6:1]:[#7:6]:1>>O=[#6:1].O=[#6:2]-[#6:3].[#6:4]:[#6:5]-[#7:6],12
[#6:7]-[#6:5]1-[#6:4]-[#6:3]-[#6:2](-[#8:6])-[#6:1]-[#7:8]-1>>C-c1:c:c:c(-S(=O)(=O)-O-[#6:1]-[#6:2]2-[#6:3]-[#6:4]-[#6:5](-O)-[#8:6]-2):c:c:1.[#6:7].[#7:8],12
[#7:8]-[#6:7]-[#6:6]-[#6:5]-[#7:4]-[#6:3]-[#6:2]-[#8:1]>>C1-C-[C@H]2-[#8:1]-[#6:2]-[#6:3]-[#7:4]-2-[#6:5]-[#6:6]-S-1.[#6:7]=[#7:8],12
[#7:4]-[#6:1]-[#6:3]-[#6:2]-[#8:5]>>O=[#6:1].[#6:2]=[#6:3].[#7:4].[#8:5],12
[#7:3]=[#6:4]-[#8:5]-[#6:1]-[#7:2]>>O=[#6:1].[#7:2].[#7:3]-[#6:4]=[#8:5],12
[#6:1]1-[#7:5]-[#6:2]-[#6:4]-[#6:3]-[#7:6]-1>>O=[#6:1].O=[#6:2].O=[#6:3].[#6:4].[#7:5].[#7:6],12
[#6:3]1-[#6:5]-[#7:6]-[#6:1]=[#7:2]-[#6:4]-1>>[#6:1]#[#7:2].[#6:3]=[#6:4].[#6:5]=[#7:6],12
[#6:1]-[#7:3]-[#6:2]>>O-[#6:1].O-[#6:2].[#7:3],11
[#6:2]-[#6:1]-[#7:3]>>O-[#6:1]=O.[#6:2].[#7:3],11
[#7:2]-[#6:1]-[#6:3]-[#7:4]>>[#6:1]=[#7:2].[#6:3]=[N+]=[N-].[#7:4],11
[#6:2]-[#6:1]-[#7:3]>>C-O-[#6:1]-Cl.[#6:2].[#7:3],11
[#15:2]-[#6:5]-[#7:7]-[#6:1]-[#6:3](-[#7:4])=[#8:6]>>O=[#6:1].[#15:2].[#6;H0:3]=[#7:4].[#6:5]=[#8:6].[#7:7],11
[#6:1]1-[#6:2]-[#6:3]-[#7:4]-1>>C-C-O-[#6:1]-[#6:2]-[Si](-C)(-C)-C.[#6:3]=[#7:4],11
[#6:1]1-[#7:5]-[#6:2]-[#7:4]-[#6:3]-[#7:6]-1>>O=[#6:1].O=[#6:2].O=[#6:3].[#7:4].[#7:5].[#7:6],11
[#6:4]=[#6:3](-[#6:1]-[#7:5])-[#7:7]-[#6:2]=[#7:6]>>O=[#6:1].O=[#6:2].[#6:3]#[#6:4].[#7:5].[#7:6].[#7:7],11
[#16:3]-[#6:2]-[#6:1](-[#7:4])-[#7:5]>>O=[#6:1]-[#6:2].[#16:3].[#7:4].[#7:5],11
[#6:2]-[#6:1]>>C-C1-C-C-N(-[#6:1])-C-C-1.[#6:2],11
[#6:1]-[#6:2]-[#8:3]>>O-[#6:1].[#6:2]=[#8:3],10
[#16:1]-[#6:2]-[#7:3]>>[#16:1].[#6:2]=[#7:3],10
[#6:3]-[#7:2]-[#6:1]-[#6:4]-[#7:5]>>[#6:1]/[#7:2]=[#6:3].[#6:4]=[#7:5],10
[#7:5]-[#6:4]-[#6:2]-[#6:1]-[#8:3]>>[#6:1]-[#6:2]-[#8:3].[#6:4]=[#7:5],10
[#6:4]-[#6:5]-[#7:1]-[#6:2]-[#6:3]>>C-C(-C)(-C)-O-C(=O)-[#7:1]=[#6:2].[#6:3].[#6:4]=[#6:5],10
[#7:7]-[#6:6]-[#6:5]/[#6:4]=[#6:3]/[#6:2]=[#8:1]>>C-[Si](-C)(-C)-[#8:1]-[#6:2]=[#6:3]-[#6:4]=[#6:5].O=[#6:6].[#7:7],10
