template,count
[#16;a:4]:[c:3]-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c;H0;D3;+0:6](:[c:5]):[c:7]>>Cl-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3]:[#16;a:4].[c:5]:[cH;D2;+0:6]:[c:7],21
[O;D1;H0:2]=[C;H0;D3;+0:1](-[c:3])-[c;H0;D3;+0:6]1:[c:7]:[c:8]:[#16;a:4]:[c:5]:1>>Cl-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3].[#16;a:4]1:[c:5]:[cH;D2;+0:6]:[c:7]:[c:8]:1,21
[C:6]-[C;H0;D3;+0:5](=[O;D1;H0:7])-[c;H0;D3;+0:3](:[c:4]):[c:2]-[OH;D1;+0:1]>>C-[O;H0;D2;+0:1]-[c:2]:[cH;D2;+0:3]:[c:4].Cl-[C;H0;D3;+0:5](-[C:6])=[O;D1;H0:7],21
[#8:4]-[C:5](=[O;D1;H0:6])-[c:7]1:[#7;a:8]:[c:9]:[c:10]:[c;H0;D3;+0:11]:1-[C;H0;D3;+0:1](-[C:2])=[O;D1;H0:3]>>Cl-[C;H0;D3;+0:1](-[C:2])=[O;D1;H0:3].[#8:4]-[C:5](=[O;D1;H0:6])-[c:7]1:[#7;a:8]:[c:9]:[c:10]:[cH;D2;+0:11]:1,20
[O;D1;H0:2]=[C;H0;D3;+0:1](/[C:3]=[C:4]/[c:5])-[c;H0;D3;+0:7](:[c:6]):[c:8]>>Cl-[C;H0;D3;+0:1](=[O;D1;H0:2])/[C:3]=[C:4]/[c:5].[c:6]:[cH;D2;+0:7]:[c:8],20
[#7:5]-[C:4](=[O;D1;H0:6])-[C;H0;D4;+0:1](-[c:2])(-[c:3])-[c;H0;D3;+0:8](:[c:7]):[c:9]>>O-[C;H0;D4;+0:1](-[c:2])(-[c:3])-[C:4](-[#7:5])=[O;D1;H0:6].[c:7]:[cH;D2;+0:8]:[c:9],20
[O;D1;H0:7]=[C;H0;D3;+0:6]1-[CH2;D2;+0:1]-[C:2]-[c:3]:[c;H0;D3;+0:4]-1:[c:5]>>C-C1(-C)-O-C(=O)-[CH;D3;+0:1](-[C:2]-[c:3]:[cH;D2;+0:4]:[c:5])-[C;H0;D3;+0:6](=[O;D1;H0:7])-O-1,20
[C:2]-[C;H0;D3;+0:1](=[O;D1;H0:3])-[c;H0;D3;+0:5](:[c:4]):[c:6]>>O=C1-C-C-C(=O)-N-1-O-[C;H0;D3;+0:1](-[C:2])=[O;D1;H0:3].[c:4]:[cH;D2;+0:5]:[c:6],19
[O;D1;H0:2]=[C;H0;D3;+0:1](-[c:3])-[c;H0;D3;+0:6]1:[c:5]:[#8;a:4]:[c:8]:[c:7]:1>>Cl-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3].[#8;a:4]1:[c:5]:[cH;D2;+0:6]:[c:7]:[c:8]:1,19
[C;D1;H2:1]=[C:2](-[C:3]-[C;H0;D3;+0:4](=[O;D1;H0:5])-[c;H0;D3;+0:10](:[c:9]):[c:11])-[C:7](=[O;D1;H0:8])-[OH;D1;+0:6]>>[C;D1;H2:1]=[C:2]1-[C:3]-[C;H0;D3;+0:4](=[O;D1;H0:5])-[O;H0;D2;+0:6]-[C:7]-1=[O;D1;H0:8].[c:9]:[cH;D2;+0:10]:[c:11],19
[C;D1;H3:2]-[C;H0;D3;+0:1](=[O;D1;H0:3])-[c;H0;D3;+0:5](:[c:4]):[c:6]>>N-[C;H0;D3;+0:1](-[C;D1;H3:2])=[O;D1;H0:3].[c:4]:[cH;D2;+0:5]:[c:6],19
[#7;a:4]:[c:5]1:[#7;a:6]:[c:7]:[c;H0;D3;+0:8](-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3]):[c:9]:1>>Cl-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3].[#7;a:4]:[c:5]1:[#7;a:6]:[c:7]:[cH;D2;+0:8]:[c:9]:1,18
[O;D1;H0:2]=[C;H0;D3;+0:1](-[c:3])-[c;H0;D3;+0:5](:[c:4]):[c:6]>>O=C(-O-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3])-c1:c:c:c:c:c:1.[c:4]:[cH;D2;+0:5]:[c:6],18
[#7;+:1]-[CH2;D2;+0:2]-[CH;D3;+0:3](-[c:4])-[c;H0;D3;+0:6](:[c:5]):[c:7]>>[#7;+:1]-[CH;D2;+0:2]=[CH;D2;+0:3]-[c:4].[c:5]:[cH;D2;+0:6]:[c:7],18
[#7:4]-[C:3]-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c;H0;D3;+0:6](:[c:5]):[c:7]>>Cl-[C;H0;D3;+0:1](=[O;D1;H0:2])-[C:3]-[#7:4].[c:5]:[cH;D2;+0:6]:[c:7],18
[#8:4]-[C:3](=[O;D1;H0:5])-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c;H0;D3;+0:9]1:[c:8]:[c:7]:[#7;a:6]:[c:10]:1>>Cl-[C;H0;D3;+0:1](=[O;D1;H0:2])-[C:3](-[#8:4])=[O;D1;H0:5].[#7;a:6]1:[c:7]:[c:8]:[cH;D2;+0:9]:[c:10]:1,18
[#16;a:4]:[c;H0;D3;+0:5](:[c:6])-[C;H0;D3;+0:1](-[C;D1;H3:2])=[O;D1;H0:3]>>Cl-[C;H0;D3;+0:1](-[C;D1;H3:2])=[O;D1;H0:3].[#16;a:4]:[cH;D2;+0:5]:[c:6],17
[O;D1;H0:2]=[C;H0;D3;+0:1](-[c:3])-[c;H0;D3;+0:5](:[c:4]):[c:6]>>F-C(-F)(-F)-S(=O)(=O)-O-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3].[c:4]:[cH;D2;+0:5]:[c:6],17
[C:2]-[C;H0;D3;+0:1](=[O;D1;H0:3])-[c;H0;D3;+0:5](:[c:4]):[c:6]>>C-C-C(=O)-O-[C;H0;D3;+0:1](-[C:2])=[O;D1;H0:3].[c:4]:[cH;D2;+0:5]:[c:6],17
[#8:4]-[C:5](=[O;D1;H0:6])-[c:7]1:[#7;a:8]:[c:9]:[c:10]:[c;H0;D3;+0:11]:1-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3]>>Cl-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3].[#8:4]-[C:5](=[O;D1;H0:6])-[c:7]1:[#7;a:8]:[c:9]:[c:10]:[cH;D2;+0:11]:1,17
[O;H0;D1;+0:2]=[C;H0;D3;+0:1](-[c:3])-[c;H0;D3;+0:5](:[c:4]):[c:6]>>O=[C;H0;D3;+0:1](-[OH;D1;+0:2])-[c:3].[c:4]:[cH;D2;+0:5]:[c:6],17
