template,count
[#7:6]-[C:7](=[O;D1;H0:8])-[C;H0;D4;+0:9](-[OH;D1;+0:10])(-[c:11])-[c;H0;D3;+0:4]1:[c:3]:[c:2]:[#7;a:1]:[c:5]:1>>[#7;a:1]1:[c:2]:[c:3]:[cH;D2;+0:4]:[c:5]:1.[#7:6]-[C:7](=[O;D1;H0:8])-[C;H0;D3;+0:9](=[O;H0;D1;+0:10])-[c:11],32
[#7:6]-[C:5](=[O;D1;H0:7])-[C;H0;D4;+0:1](-[c:2])(-[C:3]#[C:4])-[c;H0;D3;+0:9](:[c:8]):[c:10]>>C-C(-C)(-C)-O-C(=O)-O-[C;H0;D4;+0:1](-[c:2])(-[C:3]#[C:4])-[C:5](-[#7:6])=[O;D1;H0:7].[c:8]:[cH;D2;+0:9]:[c:10],32
[#7:6]-[C:7](=[O;D1;H0:8])-[C;H0;D4;+0:9](-[c:10])(-[CH2;D2;+0:11]-[C:12](=[O;D1;H0:13])-[C:14](-[#8:15])=[O;D1;H0:16])-[c;H0;D3;+0:3]1:[c:2]:[#7;a:1]:[c:5]:[c:4]:1>>[#7;a:1]1:[c:2]:[cH;D2;+0:3]:[c:4]:[c:5]:1.[#7:6]-[C:7](=[O;D1;H0:8])-[C;H0;D3;+0:9](-[c:10])=[CH;D2;+0:11]-[C:12](=[O;D1;H0:13])-[C:14](-[#8:15])=[O;D1;H0:16],32
[#7:1]-[C:2](=[O;D1;H0:3])-[C@;H0;D4;+0:4](-[c:5])(-[NH;D2;+0:6]-[C:7](=[O;D1;H0:8])-[#8:9]-[C:10](-[C;D1;H3:11])(-[C;D1;H3:12])-[C;D1;H3:13])-[c;H0;D3;+0:15](:[c:14]):[c:16]>>[#7:1]-[C:2](=[O;D1;H0:3])-[C;H0;D3;+0:4](-[c:5])=[N;H0;D2;+0:6]-[C:7](=[O;D1;H0:8])-[#8:9]-[C:10](-[C;D1;H3:11])(-[C;D1;H3:12])-[C;D1;H3:13].[c:14]:[cH;D2;+0:15]:[c:16],32
[#16:1]-[NH;D2;+0:2]-[C@H;D3;+0:3](-[C:4])-[c;H0;D3;+0:7]1:[c:6]:[#7;a:5]:[c:9]:[c:8]:1>>[#16:1]/[N;H0;D2;+0:2]=[CH;D2;+0:3]/[C:4].[#7;a:5]1:[c:6]:[cH;D2;+0:7]:[c:8]:[c:9]:1,32
[#7;+:1]-[CH2;D2;+0:2]-[C@H;D3;+0:3](-[c:4])-[c;H0;D3;+0:7]1:[c:6]:[#7;a:5]:[c:9]:[c:8]:1>>[#7;+:1]-[CH;D2;+0:2]=[CH;D2;+0:3]-[c:4].[#7;a:5]1:[c:6]:[cH;D2;+0:7]:[c:8]:[c:9]:1,31
[#7;a:3]:[c;H0;D3;+0:4](:[c:5])-[C@H;D3;+0:1](-[C:2])-[c;H0;D3;+0:8]1:[c:7]:[#7;a:6]:[c:10]:[c:9]:1>>O=[CH;D2;+0:1]-[C:2].[#7;a:3]:[cH;D2;+0:4]:[c:5].[#7;a:6]1:[c:7]:[cH;D2;+0:8]:[c:9]:[c:10]:1,31
[C;D1;H3:2]-[CH;D3;+0:1](-[c:3])-[c;H0;D3;+0:5](:[c:4]):[c:6]>>O-[CH;D3;+0:1](-[C;D1;H3:2])-[c:3].[c:4]:[cH;D2;+0:5]:[c:6],31
[#16:1]-[NH;D2;+0:2]-[C@@H;D3;+0:3](-[c:4])-[c;H0;D3;+0:7]1:[c:6]:[#7;a:5]:[c:9]:[c:8]:1>>[#16:1]-[N;H0;D2;+0:2]=[CH;D2;+0:3]-[c:4].[#7;a:5]1:[c:6]:[cH;D2;+0:7]:[c:8]:[c:9]:1,31
[#7;a:1]:[c:2]-[CH;D3;+0:3](-[OH;D1;+0:4])-[c;H0;D3;+0:6](:[c:5]):[c:7]>>[#7;a:1]:[c:2]-[CH;D2;+0:3]=[O;H0;D1;+0:4].[c:5]:[cH;D2;+0:6]:[c:7],31
[#7;+:1]-[CH2;D2;+0:2]-[C@@;H0;D4;+0:3](-[c:4])(-[C:5](-[#8:6])=[O;D1;H0:7])-[c;H0;D3;+0:10]1:[c:9]:[#7;a:8]:[c:12]:[c:11]:1>>[#7;+:1]/[CH;D2;+0:2]=[C;H0;D3;+0:3](/[c:4])-[C:5](-[#8:6])=[O;D1;H0:7].[#7;a:8]1:[c:9]:[cH;D2;+0:10]:[c:11]:[c:12]:1,31
[#7;a:1]:[c;H0;D3;+0:2](:[c:3])-[C@@H;D3;+0:10](-[c:11])-[CH2;D2;+0:9]-[C:7](=[O;D1;H0:8])-[C:5](-[#8:4])=[O;D1;H0:6]>>[#7;a:1]:[cH;D2;+0:2]:[c:3].[#8:4]-[C:5](=[O;D1;H0:6])-[C:7](=[O;D1;H0:8])-[CH;D2;+0:9]=[CH;D2;+0:10]-[c:11],30
[#8:6]-[C:7](=[O;D1;H0:8])-[C;H0;D4;+0:9](-[OH;D1;+0:10])(-[c;H0;D3;+0:4]1:[#7;a:3]:[c:2]:[#7;a:1]:[c:5]:1)-[C:11](-[F;D1;H0:12])(-[F;D1;H0:13])-[F;D1;H0:14]>>[#7;a:1]1:[c:2]:[#7;a:3]:[cH;D2;+0:4]:[c:5]:1.[#8:6]-[C:7](=[O;D1;H0:8])-[C;H0;D3;+0:9](=[O;H0;D1;+0:10])-[C:11](-[F;D1;H0:12])(-[F;D1;H0:13])-[F;D1;H0:14],30
[F;D1;H0:1]-[C:2](-[F;D1;H0:3])(-[F;D1;H0:4])-[C;H0;D4;+0:5](-[OH;D1;+0:6])(-[c;H0;D3;+0:12](:[c:11]):[c:13])-[C:7](-[F;D1;H0:8])(-[F;D1;H0:9])-[F;D1;H0:10]>>[F;D1;H0:1]-[C:2](-[F;D1;H0:3])(-[F;D1;H0:4])-[C;H0;D3;+0:5](=[O;H0;D1;+0:6])-[C:7](-[F;D1;H0:8])(-[F;D1;H0:9])-[F;D1;H0:10].[c:11]:[cH;D2;+0:12]:[c:13],30
[C;D1;H3:6]-[C@H;D3;+0:7](-[CH2;D2;+0:8]-[C:9]=[O;D1;H0:10])-[c;H0;D3;+0:3]1:[c:2]:[#7;a:1]:[c:5]:[c:4]:1>>[#7;a:1]1:[c:2]:[cH;D2;+0:3]:[c:4]:[c:5]:1.[C;D1;H3:6]-[CH;D2;+0:7]=[CH;D2;+0:8]-[C:9]=[O;D1;H0:10],29
[#8:4]-[C:5](=[O;D1;H0:6])-[C:7](-[OH;D1;+0:11])(-[C:8](-[#8:9])=[O;D1;H0:10])-[CH;D3;+0:12](-[c:13])-[c;H0;D3;+0:2](:[#8;a:1]):[c:3]>>[#8;a:1]:[cH;D2;+0:2]:[c:3].[#8:4]-[C:5](=[O;D1;H0:6])-[C:7]1(-[C:8](-[#8:9])=[O;D1;H0:10])-[O;H0;D2;+0:11]-[CH;D3;+0:12]-1-[c:13],29
