template,count
[#6:2]-[#6:1]>>C-C12-C-O-[B-](-[#6:1])(-O-C-1)-O-C-2.I-[#6:2],20
[#6:1]:[#6:2]-[#6:3]>>Br-[#6:1]:[#6:2].C-C1(-C)-O-B(-[#6:3])-O-C-1(-C)-C,20
[#6:3]-[#6:1]:[#6:2]-[#6:4]>>Br-[#6:1]:[#6:2]-[#6:3].C-C1(-C)-O-B(-[#6:4])-O-C-1(-C)-C,19
[#6:2]=[#6:1]/[#6:3]>>Cl\[#6:1]=[#6:2]\I.O-B(-O)-[#6:3],19
[#6:3]-[#6:1]=[#6:2]-[#6:4]>>Br-[#6:1]=[#6:2]-[#6:3].O-B(-O)-[#6:4],19
[#6:2]-[#6:1]>>Br-[#6:1].C-C1(-C-O-[Si](-C)(-C)-C)-C-O-B(-[#6:2])-O-C-1,19
[#6:2]-[#6:1]>>Br-[#6:1].C-[N+]12-C-C(=O)-O-[B-]-1(-[#6:2])-O-C(=O)-C-2,19
[#6:1]-[#6:2]>>F-C(-F)(-F)-C-[I+]-[#6:1].O-B(-O)-[#6:2],18
[#6:2]-[#6:3]-[#6:1]>>Br-[#6:1].O-B(-O)-[#6:2].[#6;H0:3],17
[#6:1]-[#6:2]>>C-O-[B-](-[#6:1])(-O-C)-O-C.I-[#6:2],17
[#6:1]-[#6:2]>>C-c1:c:c(-C):c(-[I+]-[#6:1]):c(-C):c:1.O-B(-O)-[#6:2],17
[#6:2]-[#6:1]>>Cl-[#6:1].[#6:2]-B1-N-c2:c:c:c:c3:c:c:c:c(:c:2:3)-N-1,17
[#6:6]1:[#6:1]:[#6:2]:[#6:3]:[#7:4]:[#6:5]:1>>Br-[#6:1]:[#6:2]-B(-O)-O.Cl-[#6:3]=[#7:4]-[#6:5]:[#6:6],17
[#5:1]-[#6:3]:[#6:4]-[#6:2]>>C-C1(-C)-O-B(-[#5:1])-O-C-1(-C)-C.Cl-[#6:2].I-[#6:3]:[#6:4],16
[#6:7]-[#6:1]:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]-[#6:8]>>Br-[#6:1]:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]-[#6:7].O-B(-O)-[#6:8],16
[#6:6]-[#6:2]:[#6:3]:[#6:4]:[#6:5]-[#6:1]>>Br-[#6:1].C-C1(-C)-O-B(-[#6:2]:[#6:3]:[#6:4]:[#6:5]-[#6:6])-O-C-1(-C)-C,16
[#6:1]-[#6:2]>>C-C1-C-C(-C)(-C)-O-B(-[#6:1])-O-1.Cl-[#6:2],15
[#6:1]-[#6:2]>>C-C-C-C-O-B(-[#6:1])-O-C-C-C-C.I-[#6:2],15
[#6:1]-[#6:2]>>Br-[#6:1].C-B(-C)-[#6:2],15
[#6:1]-[#6:2]>>C-O-B(-[#6:1])-O-C.I-[#6:2],15
[#6:2]-[#6:1]>>Br-[#6:1].[#6:2]-B(-C1-C-C-C-C-C-1)-C1-C-C-C-C-C-1,14
