template,count
[#14:1]-[#8:4]-[#6:3]=[#6:2]>>Cl-[#14:1].F-[#6:2]-[#6:3]=[#8:4],21
[#6:1]>>O-[#6:1],21
[#6:1]-[#8:2]>>C-C-S-[#6:1].[#8:2],21
[#6:2]-[#7:1]>>C-[#7:1].Cl-[#6:2],21
[#6:1]-[#6:2]>>F-[#6:1].[#6:2],21
[#6:2]-[#6:1]>>Br-[#6:1].[#6:2]-[K],21
[#8:1]>>C-c1:c:c:c(-S(=O)(=O)-[#8:1]):c:c:1,20
[#6:1]=[#6:2]-[#6:3]-[#8:4]>>C-C(=O)-O-[#6:1]-[#6:2]=[#6:3].[#8:4],20
[#8:1]>>C-O-c1:c:c:c(-C-[#8:1]):c:c:1,20
[#6:1]-[#6:4]-[#6:3]=[#8:2]>>C-O-[#6:1].C-[Si](-C)(-C)-[#8:2]-[#6:3]=[#6:4],20
[#6:1]-[#6:2]>>C-C-C-C-C-[Zn]-[#6:1].I-[#6:2],20
[#6:1]-[#6:2]>>C-c1:c:c:c(-S(=O)(=O)-O-[#6:1]):c:c:1.[#6:2]-[Na],20
[#6:1]-[#6:2]>>Br-[#6:1].[#6:2]-[Na],20
[#6:2]-[#6:1]>>C-C-O-[#6:1].[#6:2],20
[#6:2]-[#6:1]>>I-[#6:1].[#6:2]-[Cu],20
[#6:2]-[#6:1]>>C-S(=O)(=O)-[#6:1].I-[#6:2],20
[#16:1]-[#8:2]>>F-C(-F)(-F)-S(=O)(=O)-N(-[#16:1])-c1:c:c:c:c:c:1.[#8:2],19
[#6:1]-[#8:2]>>O=[N+](-[#6:1])-[O-].[#8:2],19
[#6:1]:[#7:3]:[#6:2]>>[#6:1]:o:[#6:2].[#7:3],19
[#6:1]-[#7:3]-[#6:2]>>Br-[#6:1].Br-[#6:2].[#7:3],18
[#6:1]-[#15:3]=[#8:2]>>Br-[#6:1].C-C-[#8:2]-[#15:3],18
[#6:1]>>Br-[#6:1],18
[#6:1]-[#8:2]>>[#6:1]-n1:c:c:n:c:1.[#8:2],18
[#15:2]-[#6:1]>>Cl-[#6:1].[#15:2],18
[#14:1]-[#7:2]>>Cl-[#14:1].[#7:2],18
